,FLAG,Avg min between sent tnx,Avg min between received tnx,Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,total Ether sent,total ether received, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq rec contract addr, ERC20 min val rec
1051,0,2.85,4599.4,25,25,0,3,1,0.090055,1.2727469999999999,0.514319,0.089635,1.272327,0.513899,12.84746991,12.85796991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,0,21.99,0.0,3,1,0,1,3,101.0,101.0,101.0,1.0,86.179626,33.666149,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,0,0.0,0.0,1,1,0,1,1,12.168132,12.168132,12.168132,12.167512,12.167512,12.167512,12.16751229,12.16813229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,0,3474.06,0.0,4,1,0,1,4,3.895,3.895,3.895,0.3,1.593236,0.973309,3.893236,3.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,0,9.68,430.59,1551,1569,0,1,1,0.100128,29.150847,1.3140100000000001,0.097674,35.722347,1.328316,2060.217365,2061.682073,1e-12,0.0,0.0,0.0,1.0,1.0,0.0
1056,0,0.0,6.42,0,9999,1,2518,0,0.0,0.1,2.2e-05,0.0,0.0,0.0,0.0,0.22021999999999997,100007516.7,100.0,3.15e-08,1.0,22.0,10.0,0.0
1057,0,0.0,202.04,0,2413,1,424,0,0.0,0.1336,0.000233,0.0,0.0,0.0,0.0,0.561999904,108.0000042,0.0,1.06e-12,0.0,8.0,10.0,0.0
1058,0,1.3,0.0,2,1,0,1,2,1488.5813210000001,1488.5813210000001,1488.5813210000001,10.010404,1478.569974,744.2901889999997,1488.5803779999999,1488.5813210000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,0,17.45,951.43,396,859,0,5,3,0.111204,13.043238,1.139343,0.542127,13.041978,2.470682,978.3900992999999,978.6954103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,0,3.5,177.42,2,2,0,1,2,0.737947,2.8,1.7689740000000005,0.737475,2.7995200000000002,1.768498,3.536995011,3.537947035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,0,0.0,0.0,1,1,0,1,1,0.340895,0.340895,0.340895,0.33869499999999997,0.33869499999999997,0.33869499999999997,0.33869467,0.34089467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,0,0.0,29587.85,0,4,1,2,0,4.4284,45.596542,15.003735999999998,0.0,0.0,0.0,0.0,60.01494234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,0,6.25,10957.6,4,4,0,2,4,1.5,7.0,4.625,1.499559,6.9994960000000015,4.624542,18.4981674,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,0,11843.86,1895.54,73,44,0,6,37,0.010692,26.649733,5.479898,0.0,29.805769,3.3019760000000002,241.0442213,241.115529,120121.0898,101945.8237,0.0,44.0,28.0,26.0,0.0
1065,0,5.11,119962.09,6,6,0,5,2,0.44299999999999995,9.0,2.997236,0.44154099999999996,8.99958,2.988306,17.9298332,17.98341566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,0,441.59,2653.46,411,128,0,8,345,0.99,377.0,24.704295000000002,0.0,199.0,7.692353,3161.556986,3162.149763,295853.6422,263229.4858,0.0,59.0,12.0,13.0,0.0
1067,0,0.0,1563.95,0,145,1,3,0,0.0,0.614282,0.283983,0.0,0.0,0.0,0.0,41.177606899999994,0.62382578,0.0,0.0,0.0,1.0,1.0,0.623826
1068,0,4408.87,576.34,15,275,0,3,10,0.200209,24.063401000000002,0.449574,1.0,25.0,8.24,123.6,123.63298200000001,503.7541716,0.0,0.0,0.0,3.0,3.0,0.20385999999999999
1069,0,79.38,0.3,4,2,0,2,3,18.026097,82.973903,50.5,0.1,52.336593,25.249508,100.9980316,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,0,4.68,863.83,1055,1201,0,4,1,0.010003,0.7436,0.099084,0.048244999999999996,0.752545,0.11227100000000001,118.445765,119.0002304,200.01,0.0,0.0,0.0,5.0,5.0,0.0
1071,0,19.62,0.0,3,1,0,1,3,101.0,101.0,101.0,0.129187,51.493024,33.665988,100.9979647,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,0,0.0,0.0,1,1,0,1,1,0.06816799999999999,0.06816799999999999,0.06816799999999999,0.067548,0.067548,0.067548,0.067548058,0.068168058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,0,5.02,0.0,3,2,0,2,3,510.731004,1490.268996,1000.5,0.25174,1938.787431,666.999528,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,0,29241.42,0.0,2,1,0,1,2,0.032037,0.032037,0.032037,0.000591,0.029837,0.015213999999999997,0.0304279,0.032037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,0,1.27,45855.8,10,10,0,6,2,0.058238,2.221662,0.897518,0.056977999999999994,2.220822,0.896674,8.966735400000003,8.9751774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,0,12.12,4530.86,21,21,0,2,1,0.427324,20.0,3.695417,0.42690500000000003,19.999579999999998,3.6949970000000003,77.59493607,77.60375608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,0,24.71,1460.63,121,122,0,6,7,0.412892,45.06,25.291005,0.41161099999999995,45.058719,25.499089,3085.389803,3085.502636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,0,0.0,0.0,1,1,0,1,1,193.311068,193.311068,193.311068,193.310228,193.310228,193.310228,193.3102278,193.31106780000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,0,19.43,0.0,3,1,0,1,3,101.0,101.0,101.0,24.798136,46.095797,33.666149,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,0,1.27,27.71,2,2,0,1,1,0.1,2.5,1.3,0.09895,2.49895,1.29895,2.5979,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,0,30.53,0.0,5,1,0,1,3,2.2021580000000003,2.2021580000000003,2.2021580000000003,0.009000000000000001,2.2,1.7398,8.699,2.20215811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,0,105.32,1.23,3,2,0,2,3,21.81323900000001,79.186761,50.5,19.852158,59.621446,33.666179,100.9985356,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,0,13.12,1035.54,13,12,0,2,1,0.23,11.843933999999999,3.331984,0.039,11.84,3.074385,39.967,39.983810999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,0,0.0,8655.23,0,125,1,3,0,0.0,0.402418,0.186779,0.0,0.0,0.0,0.0,23.34742062,6.9485377989999995,0.0,0.0,0.0,5.0,5.0,0.0
1085,0,4.09,3414.01,108,109,0,4,2,0.029868000000000002,2.995,0.240723,0.09798,2.9866669999999997,0.241558,26.08824139,26.23879233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,0,4480.98,6747.94,19,35,0,7,11,0.05,200.0,31.38958,0.0,300.0,44.539474,846.25,1098.635294,376994861.6,4e-10,0.0,1.0,46.0,48.0,0.0
1087,0,34.48,2715.16,279,357,0,28,2,0.032257,126.0,7.910058,0.0,151.999295,10.200797,2846.022258,2823.890579,576.9,204.9,0.0,1.0,4.0,5.0,0.0
1088,0,16.92,0.0,3,1,0,1,3,101.0,101.0,101.0,0.808789,72.04146899999998,33.666149,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,0,160.29,0.17,2,2,0,2,2,38.886024,62.113976,50.5,40.0,60.99901600000001,50.499508,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,0,0.0,3842.75,0,72,1,3,0,0.0,5.093936,0.945148,0.0,0.0,0.0,0.0,68.05066397,1.214562282,0.0,0.0,0.0,2.0,2.0,0.09980599999999999
1091,0,21.43,0.0,3,1,0,1,3,101.0,101.0,101.0,2.639262,76.39403399999998,33.666149,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,0,296.32,4193.85,117,91,0,12,62,0.0,250.0,14.307116,0.0,262.651681,11.127107,1301.871506,1301.947569,2032.9943010000002,2032.9942870000002,0.0,13.0,9.0,6.0,0.0
1093,0,23.98,0.0,3,2,0,2,3,6.791993,94.208007,50.5,3.0,57.632585999999996,33.666151,100.9984519,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,0,0.0,0.0,1,1,0,1,1,7.99,7.99,7.99,7.989496000000001,7.989496000000001,7.989496000000001,7.989496000000001,7.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,0,4228.91,12388.64,3,42,0,2,3,0.00907,1.000315,0.165851,0.1,6.358,2.200368,6.60110496,6.9657387060000024,701.0348171,0.0,0.0,0.0,6.0,9.0,0.0
1096,0,24.93,1930.23,5,3,0,2,5,0.136158,0.6329229999999999,0.317304,0.12,0.454813,0.18996300000000002,0.94981273,0.95191275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,0,20236.24,14490.48,7,60,0,8,2,0.0003,0.14300000000000002,0.08229700000000001,0.0,3.6855919999999998,0.7049489999999999,4.93464475,4.9378258719999994,0.12887611,0.12887611,0.0,1.0,1.0,1.0,0.128876
1098,0,3746.8,38009.72,15,13,0,2,15,0.010874,23.229247,8.122233,0.0,22.040866,6.938764,104.0814631,105.58903190000001,30375.10457,156.63157980000003,0.0,1.0,8.0,9.0,0.0
1099,0,0.0,64183.82,0,3,1,2,0,0.0,1.0,0.666667,0.0,0.0,0.0,0.0,2.0,0.287046596,0.0,0.0,0.0,2.0,2.0,0.075326
1100,0,1883.28,75058.23,8,4,0,4,4,0.18,10.5,2.9975,0.19748,4.0,1.497132,11.97705998,11.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,0,16.01,0.0,4,1,0,1,3,101.0,101.0,101.0,3.0,76.753755,25.249475,100.9979,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,0,19.94,7463.48,40,44,0,5,1,0.9442870000000001,505.52419000000003,31.586474,0.9292870000000001,505.520833,34.816429,1392.657176,1389.8048529999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,0,0.0,709.78,0,590,1,3,0,0.0,138.22,1.264267,0.0,0.0,0.0,0.0,745.9177950000003,9.322819229,0.0,0.0,0.0,3.0,3.0,0.0
1104,0,6.71,105100.03,3,3,0,3,1,1.0,120.486,42.107896999999994,0.998872,120.485013,42.104842,126.3145246,126.3236912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,0,0.0,1813.77,0,120,1,4,0,0.0,1.278046,0.56735,0.0,0.0,0.0,0.0,68.08204449,3.183158985,0.0,0.0,0.0,3.0,3.0,0.74371
1106,0,39.35,372.03,1205,1322,0,2,1,0.08624,2.205,0.871648,0.497396,11.166113000000001,0.955097,1150.892209,1152.319097,19617.01,0.0,0.0,0.0,5.0,5.0,0.0
1107,0,2.73,39069.62,9,9,0,4,1,8.75,150.0,91.39746600000001,8.749151,149.999294,91.396636,822.5697205,822.5771977999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,0,25.48,0.23,3,2,0,2,3,28.540031,72.459969,50.5,0.133339,51.624246,33.666163,100.998488,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,0,15.88,394.63,1363,1372,0,3,1,0.011071,27.0,0.278498,0.002448,26.996643,0.27712800000000004,377.7253501,382.098638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,0,5.03,3659.56,12,12,0,11,1,1.0,12.0,8.872488,0.998684,11.99938,8.871771,106.4612564,106.46985649999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,0,163.78,0.0,2,1,0,1,2,101.0,101.0,101.0,1.0,99.999016,50.499508,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,0,163.56,0.6,2,2,0,2,2,39.600272,61.399728,50.5,0.032125,100.966891,50.499508,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,0,0.0,0.62,1,9999,0,9999,1,0.023951,284.199398,6.0080089999999995,12000.0,12000.0,12000.0,12000.0,60074.08233,1.219551787,0.0,0.0,0.0,1.0,1.0,1.219552
1114,0,0.0,2338.02,0,97,1,3,0,0.0,0.820127,0.395104,0.0,0.0,0.0,0.0,38.3251364,0.534119597,0.0,0.0,0.0,1.0,1.0,0.5341199999999999
1115,0,0.0,1636.02,0,140,1,5,0,0.0,38.0,0.977635,0.0,0.0,0.0,0.0,136.868965,0.7622782570000001,0.0,0.0,0.0,2.0,2.0,0.29435500000000003
1116,0,22550.24,969.74,23,7,0,2,10,0.189148,36.00575,9.155259,0.0,42.5,6.526957,150.12,64.08681238,696330.564,459433.9147,0.0,8.0,17.0,15.0,0.0
1117,0,0.0,0.0,1,1,0,1,1,0.2,0.2,0.2,0.19938,0.19938,0.19938,0.19938,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,0,0.0,1714.65,0,116,1,3,0,0.0,0.467149,0.21091700000000002,0.0,0.0,0.0,0.0,24.46637643,0.631143418,0.0,0.0,0.0,2.0,2.0,0.22919699999999998
1119,0,1.24,0.07,3,2,0,2,3,959.842976,1041.157024,1000.5,0.137851,1058.1494619999999,666.999528,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,0,0.0,2455.55,0,81,1,4,0,0.0,67.515615,12.247383000000001,0.0,0.0,0.0,0.0,992.0380295,618.5990547,0.0,0.0,0.0,5.0,5.0,0.40123600000000004
1121,0,25150.52,11008.9,3,83,0,5,1,0.0003,0.156296,0.09536900000000001,0.11396700000000001,6.949385,2.6379479999999997,7.913845247,7.915615247000001,31.75045177,0.0,0.0,0.0,4.0,4.0,0.0
1122,0,107.23,0.54,3,2,0,2,3,19.585603,81.414397,50.5,0.24685700000000002,99.91641800000001,33.666179,100.9985356,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,0,8.11,4248.69,33,33,0,2,33,2.0,1315.5538099999999,138.592388,1.999559,1315.553369,138.591893,4573.532465,4573.54881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,0,111.63,2714.36,225,228,0,3,2,0.11296300000000001,1.448235,0.456251,0.112543,3.050399,0.46191499999999996,103.9308205,104.02534150000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,0,0.88,3029.31,5,5,0,2,2,0.2,0.66,0.40158699999999997,0.19916,0.6591600000000001,0.40074699999999996,2.00373271,2.00793271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,0,0.0,0.0,1,1,0,1,1,0.2997,0.2997,0.2997,0.299196,0.299196,0.299196,0.299196,0.2997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,0,6064.46,775.03,16,220,0,5,3,0.001493,0.219151,0.101906,0.2,8.0,1.400945,22.41512525,22.41937807,229.3712431,0.0,0.0,0.0,4.0,4.0,0.11028099999999999
1128,0,0.0,3263.35,0,87,1,3,0,0.0,0.46965100000000004,0.225746,0.0,0.0,0.0,0.0,19.63990523,3.28758472,0.0,0.0,0.0,4.0,4.0,0.0
1129,0,64.3,2518.5,202,228,0,3,1,0.250537,4.992595,1.2027709999999998,0.49781000000000003,5.664587,1.356666,274.0466227,274.2317486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,0,2.86,1373.88,2,2,0,1,2,0.04885,0.048867,0.048859,0.048378,0.048426,0.048402,0.096804519,0.097717155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,0,118.76,7937.77,96,104,0,2,1,0.010493,12.538761000000001,1.059137,0.802525,12.537561,1.145166,109.93594590000001,110.1502933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,0,1.86,0.0,5,2,0,2,4,942.9519529999999,1058.048047,1000.5,0.001078,1101.620114,400.199528,2000.9976420000007,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,0,34640.21,16607.53,2,4,0,4,2,0.009531,7.676031,3.397129,6.0,7.5880550000000015,6.7940270000000025,13.58805455,13.58851655,0.12693388,0.0,0.0,0.0,1.0,1.0,0.126934
1134,0,2.07,2567.15,8,8,0,8,1,4.0,15.0,6.554444999999999,3.9995800000000004,14.999443,6.553949,52.43159556,52.43555909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,0,36532.41,5620.65,9,2,0,1,6,0.01,0.01,0.01,0.0,0.014587000000000001,0.001621,0.014587436,0.02,12566.219490000001,12566.219490000001,0.0,2.0,2.0,5.0,57.195468999999996
1136,0,5755.09,12181.63,6,7,0,3,2,4.985041000000002,80.0,25.926132,4.984505,79.99955899999998,30.246598,181.479587,181.4829207,600.0,0.0,0.0,0.0,1.0,1.0,600.0
1137,0,12369.07,13881.74,3,22,0,6,1,0.01,4.995,0.424472,1.133992,7.062099000000001,3.11238,9.337140808,9.33838684,747.6398757000003,0.0,0.0,0.0,5.0,5.0,0.0
1138,0,0.0,0.0,1,1,0,1,1,4.0,4.0,4.0,3.9995800000000004,3.9995800000000004,3.9995800000000004,3.9995800000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,0,1.61,0.17,3,2,0,2,3,941.632067,1059.367933,1000.5,1.089483,1355.160729,666.999528,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,0,0.0,19257.51,0,40,1,2,0,0.049010000000000005,0.20105699999999999,0.11716099999999999,0.0,0.0,0.0,0.0,4.686442109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,0,0.0,4279.52,0,2,0,2,0,0.027000000000000003,5.0,2.5135,0.0,0.0,0.0,0.0,5.027,626.6352925,0.0,0.0,0.0,7.0,10.0,0.0
1142,0,3.52,19118.15,2,2,0,2,2,3.8320819999999998,100.0,51.916041,3.83161,99.99958000000001,51.915595,103.8311905,103.8320821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,0,5.15,3700.52,87,87,0,1,2,0.10008600000000001,0.615617,0.114668,0.091932,0.614567,0.113535,9.87752,9.976153300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,0,22.09,0.0,3,1,0,1,3,101.0,101.0,101.0,0.013340000000000001,56.24049399999999,33.666149,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,0,2050.4,679.91,199,119,0,25,73,0.0,400.0,12.970894,0.0,399.25,7.765469,1545.3284,1543.536405,1893358.179,1877428.504,0.0,76.0,44.0,47.0,0.0
1146,0,0.98,0.68,3,2,0,2,3,423.42256,1577.57744,1000.5,5.0,1870.4690890000002,666.999528,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,0,2.19,0.0,2,1,0,1,2,1423.0,1423.0,1423.0,268.535869,1154.4631880000004,711.499528,1422.999057,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,0,65.63,3591.7,90,90,0,3,1,0.773242,8.995,1.263355,0.772772,8.99152,1.262664,113.6397983,113.70197079999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,0,4275.36,10813.3,2,3,0,2,2,0.019141,0.924291,0.325321,0.05123,0.923851,0.48754,0.975081,0.97596371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,0,23.04,0.0,3,1,0,1,3,101.0,101.0,101.0,2.0,59.437844999999996,33.666149,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,0,3.57,66187.11,4,5,0,4,1,0.011649,5.999537999999999,2.763317,1.081541,5.9983379999999995,3.4504050000000004,13.80161865,13.816583499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,0,0.0,266.92,0,858,1,6,0,0.0,24.229077,3.604257,0.0,0.0,0.0,0.0,3092.452215,47.28197462,0.0,0.0,0.0,4.0,4.0,1.0
1153,0,8969.36,132219.55,7,5,0,3,2,0.0688,8.08,3.299829,0.25,6.8169,2.3547,16.4829009,16.49914564,0.37663728799999996,0.0,0.0,0.0,1.0,1.0,0.376637
1154,0,13.36,354.88,1700,1793,0,6,2,0.819283,539.162751,4.239846,0.818863,539.162331,4.4713709999999995,7601.330192,7602.044212999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,0,163.06,0.5,2,2,0,2,2,5.0260489999999995,95.973951,50.5,0.044024,100.954992,50.499508,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,0,2758.09,5817.25,54,73,0,8,6,0.01521,90.78312199999999,2.70038,0.0,140.981442,3.6499230000000003,197.0958222,197.12771819999998,8427.68237,8035.68237,0.0,4.0,7.0,9.0,0.0
1157,0,1.77,0.41,3,2,0,2,3,434.00112199999995,1566.9988779999999,1000.5,0.125418,1902.1416579999998,666.999528,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,0,162.57,0.21,2,2,0,2,2,34.503324,66.49667600000001,50.5,0.68,100.319016,50.499508,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,0,15513.74,1016.27,11,3,0,3,7,0.10878,59.995,36.70126,0.0,60.0,13.644309,150.0873958,110.1037801,0.034497512,4.48e-06,0.0,3.0,5.0,5.0,0.0
1160,0,0.0,1671.72,0,119,1,3,0,0.0,1.1532200000000001,0.507942,0.0,0.0,0.0,0.0,60.44515642,2.063690624,0.0,0.0,0.0,2.0,2.0,0.723321
1161,0,193.23,673.53,4664,112,0,15,33,0.000614,70.0,23.33074,0.0,78.0,1.345006,6273.1071409999995,2613.0428269999998,427539.1682,425265.0823,0.0,16.0,20.0,19.0,0.0
1162,0,32.51,0.0,2,1,0,1,2,101.0,101.0,101.0,19.966849,81.032101,50.499475,100.99895,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,0,9194.01,4617.62,54,19,0,8,26,0.002991,7.001,1.519414,0.0,9.8,0.513259,27.715999999999998,28.86885821,32201.40193,5259.815326,0.0,12.0,42.0,41.0,0.0
1164,0,687.23,133234.16,2,2,0,2,1,0.5,1.985,1.2425,0.498629,1.983559,1.2410940000000001,2.48218758,2.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,0,4.41,0.07,3,2,0,2,3,912.844919,1088.155081,1000.5,0.012606000000000001,1632.123724,666.999528,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,0,27285.64,2620.22,7,4,0,4,4,0.045359,0.6175729999999999,0.274617,0.0,0.3,0.15629,1.0940309590000001,1.09846778,314.6478186,270.71045269999996,0.0,1.0,3.0,3.0,0.01229
1167,0,0.0,26153.11,0,5,0,1,0,0.495,72.995,42.494,0.0,0.0,0.0,0.0,212.47,6411.542085,0.0,0.0,0.0,9.0,13.0,0.0
1168,0,164.27,0.0,2,1,0,1,2,101.0,101.0,101.0,0.1,100.899016,50.499508,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,0,0.0,91.06,0,9999,1,3441,0,0.0,0.1,2.4e-05,0.0,0.0,0.0,0.0,0.24338908899999998,105.8888889,0.0,0.0,0.0,4.0,4.0,0.0
1170,0,0.0,0.0,1,1,0,1,1,0.145868,0.145868,0.145868,0.145574,0.145574,0.145574,0.145574456,0.14586847,0.010987732,0.0,0.0,0.0,1.0,1.0,0.010988
1171,0,20.13,28987.35,5,6,0,1,1,0.128433,1.0002030000000002,0.854822,0.998492,1.127033,1.024606,5.12303042,5.128934664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,0,159.05,5.4,2,2,0,2,2,39.455397,61.544603,50.5,0.174486,100.824488,50.499487,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,0,507.61,7229.58,25,30,0,2,1,0.000123,1.002856,0.957879,0.716106,3.00025,1.148398,28.70995907,28.73638021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,0,15.25,56640.69,8,8,0,5,1,0.19699999999999998,36.979671999999994,9.209608,0.196663,36.978928,9.208998,73.67198722,73.67686781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,0,2.87,210.53,2,3,0,3,1,0.1,12.5,7.1,0.09938,21.199579999999997,10.64948,21.29896,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,0,3876.19,7249.82,11,9,0,8,4,0.08900000000000001,24.564410000000002,6.304369,0.005,39.0,4.314806,47.46286196,56.73932333,4544.127118,0.0,0.0,0.0,12.0,14.0,0.0
1177,0,1269.9,1042.43,51,257,0,1,44,0.012802000000000001,0.268727,0.135107,0.015151,3.745802,0.680401,34.70042686,34.72237186,211.0654855,0.0,0.0,0.0,4.0,4.0,0.065963
1178,0,0.0,11564.34,0,87,1,4,0,0.0,19.0,3.142793,0.0,0.0,0.0,0.0,273.423,0.002,0.0,0.0,0.0,1.0,1.0,0.001
1179,0,4142.32,27334.24,12,9,0,5,6,0.03,7.0,1.157254,0.0,8.999389,0.866915,10.40297769,10.41528471,6798.666384,6798.666384,0.0,3.0,2.0,2.0,49.124568
1180,0,164.01,1.23,2,2,0,2,2,49.358545,51.641455,50.5,0.006351,100.992664,50.499508,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,0,25852.19,2994.35,10,10,0,5,5,0.12,300.0,72.771899,0.11957999999999999,299.99958,79.87127,798.7126989,727.7189890999997,3297.089542,0.0,0.0,0.0,7.0,7.0,1.0
1182,0,1.47,0.51,4,2,0,2,4,555.519956,1445.480044,1000.5,0.001078,1563.2126970000006,500.249528,2000.9981129999999,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,0,34793.92,0.0,8,0,0,0,4,0.0,0.0,0.0,0.0,0.007123,0.001008,0.00806646,0.0,5.84e-09,5.84e-09,0.0,1.0,1.0,1.0,0.0
1184,0,21.52,0.0,3,1,0,1,3,101.0,101.0,101.0,0.99,53.846951000000004,33.666149,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,0,1.88,0.0,3,2,0,2,3,100.908512,1900.0914879999998,1000.5,0.005,1488.594101,666.999528,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,0,0.0,3882.21,0,29,1,2,0,0.0,122.36,55.688793000000004,0.0,0.0,0.0,0.0,1614.975,606.0148049,0.0,0.0,0.0,2.0,2.0,6.014805
1187,0,126.91,2324.16,390,393,0,7,3,0.15348499999999998,127.92029099999999,1.461288,0.00958,127.919871,1.4721090000000001,574.1225346,574.2863556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,0,40824.57,0.0,4,0,0,0,3,0.0,0.0,0.0,0.0,0.007123,0.0017809999999999996,0.00712304,0.0,5.95e-10,5.95e-10,0.0,1.0,1.0,1.0,0.0
1189,0,0.0,0.0,1,1,0,1,1,6.704341,6.704341,6.704341,6.703921,6.703921,6.703921,6.70392091,6.70434091,729.6976118,0.0,0.0,0.0,5.0,6.0,0.0
1190,0,0.0,22.43,0,9999,1,321,0,0.0,750.0,0.618268,0.0,0.0,0.0,0.0,6182.058684000001,42419.46563,0.0,0.0,0.0,16.0,20.0,0.0
1191,0,0.0,2389.1,0,122,1,3,0,0.0,0.519099,0.215652,0.0,0.0,0.0,0.0,26.30955478,2.877150036,0.0,0.0,0.0,4.0,4.0,0.0
1192,0,71368.89,29524.85,9,5,0,1,5,0.1,200.0,64.099002,0.20678600000000005,100.0,35.610065999999996,320.49059680000005,320.4950100000001,3.618434277,0.0,0.0,0.0,4.0,5.0,0.0
1193,0,1915.27,2766.16,299,30,0,14,78,0.126856,111.11853899999998,19.563769,0.0,80.0,2.449361,732.3590528,586.9130600999998,2200764.613,1846207.7,0.0,27.0,31.0,33.0,0.0
