FLAG,Avg min between sent tnx,Avg min between received tnx,Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,total Ether sent,total ether received, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq rec contract addr, ERC20 min val rec
1,0.0,0.43625395605888695,0.0,0.7902902902902902,0.0,0.9646924829157181,0.0,0.0,0.6386386386386387,0.5674130040606784,0.0,0.0,0.0,0.0,0.7939974273840525,0.7697697697697699,0.0,0.0,0.0,0.8208208208208208,0.8178178178178178,0.0
0,0.0,0.4998929447816838,0.0,0.9564520372250799,0.9289289289289289,0.7802802802802803,0.0,0.0,0.7723988289564186,0.4611302615489731,0.0,0.0,0.0,0.0,0.8874909558331955,0.7031318496539753,0.0,0.0,0.0,0.7277277277277278,0.7282282282282282,0.8024138944885332
0,0.0,0.0,0.2842842842842843,0.16016016016016016,0.0,0.19119119119119118,0.34034034034034033,0.7566051119136197,0.3786348159154679,0.5325449864662049,0.8468280715054407,0.41893071343873806,0.5347047912733655,0.35672003043039496,0.23459502114921627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.6179025500397078,0.0,0.5515515515515516,0.16016016016016016,0.0,0.19119119119119118,0.7057057057057057,0.924924924924925,0.8523523523523524,0.9069069069069069,0.6458467703232095,0.7413960169219235,0.8418418418418419,0.7377377377377378,0.7062062062062062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.7119667467547897,0.41599590222711935,0.9944980541782532,0.5455455455455456,0.0,0.5830830830830831,0.9893865730309273,0.5075075075075075,0.46800954570973774,0.5655609765623348,0.0,0.527713156109185,0.21516738890551493,0.4471355026875478,0.4224477587339757,0.9955578943306226,0.8499798412201759,0.0,0.997853748794756,0.9973587914839941,0.94994994994995,0.0
0,0.5525196933702289,0.36436436436436437,0.5515515515515516,0.34234234234234234,0.0,0.4294294294294294,0.7057057057057057,0.8567919901146113,0.7460171586515378,0.8178178178178178,0.5585585585585585,0.7214873552913905,0.8028028028028028,0.6981981981981982,0.7062062062062062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49649649649649646,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.0
0,0.5078254597908403,0.5078316544138464,0.97891494227498,0.9749610459995935,0.0,0.6726726726726726,0.7057057057057057,0.6109402238925017,0.6298503365988796,0.5130396018541514,0.6407490326157744,0.9150330633551639,0.5287356698081901,0.9627491403141405,0.959569696842724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.6755960980751148,0.0,0.8398398398398398,0.9289289289289289,0.6726726726726726,0.0,0.0,0.6585081854914129,0.4210787009439266,0.0,0.0,0.0,0.0,0.6098964969945075,0.5963353856690405,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.8681507563441031
1,0.0,0.3982710826403162,0.2842842842842843,0.34234234234234234,0.0,0.4294294294294294,0.34034034034034033,0.686754543058916,0.3965922670170066,0.5016729410430447,0.8788127259400457,0.46145922327901845,0.5875596925899705,0.38739171352976554,0.2682682682682683,0.6261261261261262,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.8923923923923924
0,0.0,0.6629148841370396,0.0,0.8473473473473474,0.9289289289289289,0.7357357357357357,0.0,0.0,0.3166663518572222,0.35748443716932987,0.0,0.0,0.0,0.0,0.5981705687658299,0.6021615345630882,0.0,0.0,0.0,0.7277277277277278,0.7282282282282282,0.8259018454918612
1,0.0,0.40511999707741875,0.2842842842842843,0.34234234234234234,0.0,0.4294294294294294,0.34034034034034033,0.3138138138138138,0.1781781781781782,0.19608318100186128,0.6873139726325176,0.2971271101170437,0.36296471907741384,0.27530915588334637,0.14383088277324474,0.7647647647647648,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.9804804804804805
0,0.8375033873879003,0.8911737984299628,0.6691691691691691,0.48348348348348347,0.0,0.5830830830830831,0.8188188188188188,0.43470122767359964,0.40470602578819986,0.4981326014057488,0.0,0.4678070464077229,0.4779022827221348,0.4441308546771529,0.32948615092609035,0.8639921992810381,0.9087112152387997,0.0,0.9224224224224224,0.7917917917917918,0.7897897897897899,0.9388469555686167
0,0.0,0.6077559468858027,0.0,0.8868868868868869,0.9289289289289289,0.8118118118118118,0.0,0.0,0.2721859369235967,0.23342569883709186,0.0,0.0,0.0,0.0,0.5546968543485956,0.5906170525565418,0.0,0.0,0.0,0.7277277277277278,0.7282282282282282,0.8014406303643952
0,0.5827857038798506,0.0,0.4239239239239239,0.34234234234234234,0.0,0.4294294294294294,0.5540540540540541,0.8202348441800694,0.7892285424035336,0.8178178178178178,0.9662226209416402,0.7904866048308109,0.8618565655602826,0.7437395122996436,0.7062062062062062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.6763906763906764,0.31481481481481477,0.4239239239239239,0.34234234234234234,0.0,0.4294294294294294,0.5540540540540541,0.8421784099662918,0.7673730896946162,0.8178178178178178,0.7332637873486892,0.8585831740168023,0.9049049049049049,0.7867867867867868,0.7062062062062062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8615461065125627,0.9780516322577728,0.7712712712712713,0.5905905905905906,0.0,0.7357357357357357,0.8728728728728729,0.4359931134658734,0.40071656881082135,0.38166107839382,0.3809803795360442,0.4367268958973507,0.3732442245186504,0.45218521913491766,0.3383459386479635,0.793795643058486,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.9863471129541538
0,0.8608661130165789,0.9352176647715483,0.7322322322322322,0.7312312312312312,0.0,0.5830830830830831,0.8188188188188188,0.2997997997997998,0.34939378337171656,0.37859326687994393,0.0,0.5419488471326366,0.5423265096904568,0.5439254029046777,0.4475282422447762,0.6827338117050294,0.8547315983391848,0.0,0.8673673673673674,0.7277277277277278,0.7282282282282282,0.8369379138790638
1,0.0,0.4166900509235386,0.0,0.7092092092092092,0.0,0.9124124124124124,0.0,0.34184184184184185,0.6742150896106202,0.6171713810053208,0.0,0.0,0.0,0.0,0.616334685792288,0.45095095095095095,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.0
0,0.0,0.6175453127786563,0.0,0.8768768768768769,0.9289289289289289,0.5830830830830831,0.0,0.0,0.3262610772960984,0.2839258837083228,0.0,0.0,0.0,0.0,0.583242288484424,0.6582443648082288,0.0,0.0,0.0,0.7277277277277278,0.7282282282282282,0.845907914944475
0,0.0,0.7038861529427728,0.0,0.8408408408408409,0.9289289289289289,0.6726726726726726,0.0,0.0,0.29178452212107825,0.3233662638049639,0.0,0.0,0.0,0.0,0.5661387073316608,0.7035884457364718,0.0,0.0,0.0,0.7917917917917918,0.7897897897897899,0.8548853580507899
0,0.9083562731089472,0.767755811834243,0.8458458458458458,0.6961961961961962,0.0,0.8678678678678678,0.9169169169169169,0.22072072072072071,0.6038782357761336,0.6009629052340292,0.0,0.5585585585585585,0.5149219651615188,0.6366298428039178,0.5897332926408364,0.9335091802062544,0.9508032398336709,0.0,0.9064064064064064,0.8918918918918919,0.8688688688688688,0.0
0,0.5167777633251582,0.0,0.5515515515515516,0.16016016016016016,0.0,0.19119119119119118,0.7057057057057057,0.924924924924925,0.8523523523523524,0.9069069069069069,0.6811811811811812,0.8277948260861202,0.8028028028028028,0.6981981981981982,0.7062062062062062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9074530183646815,0.6207419874662309,0.5515515515515516,0.48348348348348347,0.0,0.5830830830830831,0.34034034034034033,0.6176176176176176,0.3658658658658659,0.42434854943850486,0.723228735602201,0.42657365823110627,0.4822284448579739,0.40237654017589486,0.2848370731163207,0.5398008792134799,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.0
1,0.0,0.6680688140591452,0.2842842842842843,0.44294294294294295,0.0,0.5830830830830831,0.34034034034034033,0.34184184184184185,0.2405699032365699,0.23093792322512446,0.7936266247143671,0.3629427268821921,0.4536077109136739,0.31806766306837136,0.19168352577448947,0.49649649649649646,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.0
0,0.4737666664277643,0.545600081345889,0.9726453445203445,0.9647271528112651,0.0,0.5830830830830831,0.5540540540540541,0.5295805753400912,0.3868338348818272,0.24495260613797237,0.5516387082338998,0.42596665342274204,0.34168176043804854,0.8635950843588175,0.8501051675743563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49649649649649646,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.0
0,0.862050357218596,0.6391596582680957,0.8833833833833833,0.44294294294294295,0.0,0.19119119119119118,0.9359359359359359,0.34184184184184185,0.10710710710710711,0.09584564226750171,0.0,0.0,0.0,0.0,0.10476667426466046,0.9258200638358136,0.9456481929121722,0.0,0.978978978978979,0.9469469469469469,0.8568568568568569,0.0
0,0.8681917381628277,0.8764563478170638,0.914914914914915,0.7257257257257257,0.0,0.8888888888888888,0.9524524524524525,0.24674674674674674,0.7057057057057057,0.643100847966283,0.0,0.5955981988425527,0.47689939892160704,0.8319944757822975,0.7972017432477408,0.935351102931579,0.9316728968887069,0.0,0.9604604604604605,0.9782293537915725,0.985985985985986,0.0
1,0.0,0.4167474814018935,0.2842842842842843,0.5455455455455456,0.0,0.7802802802802803,0.34034034034034033,0.4529529529529529,0.20906788077789157,0.25409855300645695,0.8587422802366146,0.4344643348307349,0.5575962521438557,0.36940776442330975,0.24848796233851583,0.6261261261261262,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.8923923923923924
0,0.8698766074707825,0.9990212184157644,0.7192192192192193,0.44294294294294295,0.0,0.5830830830830831,0.8188188188188188,0.540760560417458,0.2822822822822823,0.25147793576430244,0.36863076135497796,0.33436313880984475,0.2834663217094802,0.3271986185764415,0.2015258776593896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8414260397574219,0.7864791121416629,0.8988988988988988,0.8288288288288288,0.0,0.8973973973973974,0.9569569569569569,0.32194851340216274,0.6343641641641636,0.5975869236357515,0.0,0.7637623889696867,0.580439807749077,0.8605605459724545,0.8390810920066167,0.9191979742601363,0.9408760110975922,0.0,0.954954954954955,0.9454454454454455,0.9459459459459459,0.0
0,0.4866888399497095,0.6881855279705199,0.9479479479479479,0.933935166187936,0.0,0.4294294294294294,0.8363363363363363,0.45857678765027,0.20033394752698905,0.159641492819013,0.4984688730451442,0.324419384314107,0.286417450208468,0.6055820280072782,0.5388510734747954,0.44892137348982947,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.0
1,0.7670722646565736,0.4967752411169864,0.637137137137137,0.34234234234234234,0.0,0.4294294294294294,0.7932932932932932,0.5740740740740741,0.4592478875700976,0.5530224282294449,0.4850691799054876,0.4826859098058678,0.47215651793111185,0.4209170432770985,0.3051767359344283,0.49649649649649646,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.0
0,0.5255763667269239,0.0,0.5515515515515516,0.16016016016016016,0.0,0.19119119119119118,0.7057057057057057,0.924924924924925,0.8523523523523524,0.9069069069069069,0.7027042553840069,0.8158151538255535,0.7792792792792793,0.6716716716716716,0.7062062062062062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.7855146929520042,0.8319893181599106,0.8298298298298299,0.7427427427427427,0.0,0.5830830830830831,0.5540540540540541,0.37393607687991964,0.8078055213386782,0.7392769332377138,0.0,0.8473722237887105,0.7322938977570842,0.8806061979962067,0.8716633002323634,0.8748955467540913,0.9139956512577984,0.0,0.8673673673673674,0.5635635635635636,0.5645645645645645,0.9940496339418
0,0.8732199971936123,0.7599044812142842,0.8393393393393394,0.6871871871871872,0.0,0.8528528528528528,0.9139139139139139,0.2692692692692693,0.6593737705980987,0.6232684782199658,0.0,0.6915324903018942,0.5479664991951174,0.6466952562139103,0.6052117566642777,0.9302520862368334,0.9480166034955673,0.0,0.9319319319319319,0.8648648648648649,0.8973973973973974,0.0
0,0.37497497497497495,0.41393404737163675,0.4239239239239239,0.34234234234234234,0.0,0.4294294294294294,0.34034034034034033,0.5175175175175175,0.40204461680853865,0.4769025186872759,0.5497994292070738,0.43843473672585254,0.48552875457604117,0.3740761662526326,0.2532368871147528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.8465424420905383,0.4747416957347579,0.4239239239239239,0.7717717717717718,0.0,0.955955955955956,0.34034034034034033,0.36092723687078787,0.3573784193005322,0.24695863347046057,0.8440133910495807,0.5898547362348096,0.6571955153539076,0.5065066476599538,0.39885610728874626,0.6886345327320387,0.0,0.0,0.0,0.7277277277277278,0.7282282282282282,0.8923923923923924
0,0.5816656826694467,0.0,0.4239239239239239,0.34234234234234234,0.0,0.4294294294294294,0.5540540540540541,0.8281768697162873,0.781402130193324,0.8178178178178178,0.9815107778729296,0.7727318337792883,0.8568568541676271,0.7196416274435754,0.7062062062062062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.2842842842842843,0.16016016016016016,0.0,0.19119119119119118,0.34034034034034033,0.668877221238967,0.2048771551139314,0.30631040767973433,0.7077350073569626,0.30932542859547474,0.37882065026200423,0.28448032818232544,0.15421573010389908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.2842842842842843,0.16016016016016016,0.0,0.19119119119119118,0.34034034034034033,0.7354646376869637,0.32605025026354034,0.46765242835666687,0.8087652658709314,0.37863466001263596,0.4787013628860764,0.32823590609846354,0.20295693714927948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.9327031621335223,0.7364750243238749,0.8273273273273274,0.7092092092092092,0.0,0.8343343343343343,0.9139139139139139,0.34184184184184185,0.8993761742179331,0.7634839070327326,0.0,0.9040520018472881,0.7511379412392181,0.8898595123779478,0.8788917744073051,0.8909788928538268,0.9224415557950535,0.0,0.9224224224224224,0.8793793793793794,0.8788788788788788,0.8633633633633634
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6261261261261262,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.8923923923923924
0,0.0,0.5990700978018755,0.0,0.8788788788788788,0.9289289289289289,0.5830830830830831,0.0,0.0,0.3084582039843319,0.25433567412091984,0.0,0.0,0.0,0.0,0.5655181604019074,0.6656778518428217,0.0,0.0,0.0,0.7277277277277278,0.7282282282282282,0.8545953061861872
1,0.0,0.5137481381116173,0.2842842842842843,0.34234234234234234,0.0,0.4294294294294294,0.34034034034034033,0.2882882882882883,0.11423306550098052,0.10805986480293091,0.5585585585585585,0.24024024024024024,0.2592919788318388,0.23478581575401178,0.10526024102970376,0.49649649649649646,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.0
0,0.3783783783783784,0.0,0.5515515515515516,0.34234234234234234,0.0,0.4294294294294294,0.7057057057057057,0.9792042093072508,0.968261467731617,0.977977977977978,0.4952800941696196,0.9649494317997064,0.9819819819819819,0.9454454454454455,0.9384384384384384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.963738071393267,0.9812610769348323,0.637137137137137,0.44294294294294295,0.0,0.5830830830830831,0.7932932932932932,0.42474459981872975,0.08817643697550732,0.0941484950321978,0.4845350544229771,0.2230594605090138,0.23014877589566268,0.24023259074585335,0.101295351769658,0.0,0.8753753753753755,0.0,0.8673673673673674,0.0,0.0,0.0
0,0.621736100314275,0.3253253253253253,0.5515515515515516,0.34234234234234234,0.0,0.4294294294294294,0.7057057057057057,0.8682068439182345,0.7263329272830971,0.8178178178178178,0.5320421875386385,0.8709001783493884,0.8378378378378378,0.7337337337337337,0.7062062062062062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5450259750571494,0.0,0.5515515515515516,0.16016016016016016,0.0,0.19119119119119118,0.7057057057057057,0.924924924924925,0.8523523523523524,0.9069069069069069,0.7080514830508686,0.8087346677201038,0.8028028028028028,0.6981981981981982,0.7062062062062062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.633985498535336,0.8491873677330838,0.8483483483483483,0.7942942942942943,0.0,0.4294294294294294,0.34034034034034033,0.36134493535215556,0.3139254809003189,0.3590538844092063,0.6595918106010684,0.3745428800622062,0.42581510154595287,0.5926851657710099,0.5195555031341671,0.7997934816916646,0.0,0.0,0.0,0.7277277277277278,0.7897897897897899,0.0
1,0.0,0.4896437998099023,0.0,0.5455455455455456,0.9289289289289289,0.7802802802802803,0.0,0.34184184184184185,0.25475475475475473,0.22721100123472748,0.0,0.0,0.0,0.0,0.2311507932627003,0.7257257257257257,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.9544544544544544
1,0.0,0.3731585821717621,0.2842842842842843,0.34234234234234234,0.0,0.4294294294294294,0.34034034034034033,0.7082082082082082,0.41291291291291293,0.52002002002002,0.8875973410372074,0.4742669051117121,0.6037972296864812,0.3977316357003217,0.27927927927927926,0.49649649649649646,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.0
0,0.0,0.6121629394623873,0.0,0.9139139139139139,0.9289289289289289,0.7357357357357357,0.0,0.0,0.5164713974884363,0.4910810580397326,0.0,0.0,0.0,0.0,0.8403889004476085,0.7484225466591655,0.0,0.0,0.0,0.8208208208208208,0.8178178178178178,0.0
0,0.0,0.5716719032544707,0.0,0.9196719638927081,0.9289289289289289,0.8343343343343343,0.0,0.0,0.4932918837255139,0.48753958656897983,0.0,0.0,0.0,0.0,0.8468779185259978,0.7052568535711137,0.0,0.0,0.0,0.7277277277277278,0.7282282282282282,0.8573625736523147
0,0.40831981616653146,0.8658584197984005,0.4239239239239239,0.34234234234234234,0.0,0.4294294294294294,0.34034034034034033,0.8088088088088088,0.6801251988883833,0.7489976137420166,0.939702645600293,0.6799387082060312,0.7479051603869906,0.6073145750654103,0.540965379791701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.39652286661266045,0.2932932932932933,0.637137137137137,0.34234234234234234,0.0,0.4294294294294294,0.7057057057057057,0.9781224717386633,0.9695858197841867,0.977977977977978,0.9990064599624393,0.9448238053966572,0.9599599586809168,0.9239239239239239,0.9384384384384384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8424922129120738,0.7471211442427527,0.8638638638638638,0.8483483483483483,0.0,0.8118118118118118,0.7057057057057057,0.2912912912912913,0.6604604604604609,0.5981388727227823,0.0,0.673423962623529,0.6590289338101442,0.8668599157836109,0.8552017847029483,0.5547812819318318,0.8518606388816051,0.0,0.8673673673673674,0.5635635635635636,0.5645645645645645,0.7826960311381238
0,0.0,0.45997087420087646,0.0,0.9421983521983522,0.9289289289289289,0.9757257257257257,0.0,0.0,0.667058095981381,0.4624073972176778,0.0,0.0,0.0,0.0,0.8660251798070256,0.8163163163163163,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.9894894894894894
0,0.0,0.7878266357103567,0.0,0.7682682682682682,0.9289289289289289,0.7802802802802803,0.0,0.0,0.5768841612358668,0.5216777979437256,0.0,0.0,0.0,0.0,0.5848969824582402,0.6797085986971895,0.0,0.0,0.0,0.7277277277277278,0.7282282282282282,0.8557219231167659
0,0.0,0.6308416413424581,0.0,0.8988988988988988,0.9289289289289289,0.5830830830830831,0.0,0.0,0.3066195638361639,0.24646602431475817,0.0,0.0,0.0,0.0,0.5758131173987201,0.6984500574768228,0.0,0.0,0.0,0.8208208208208208,0.8178178178178178,0.0
0,0.0,0.46495347188863545,0.0,0.9749203983469955,0.9289289289289289,0.9909823236937665,0.0,0.0,0.9403526251780135,0.6276249918666575,0.0,0.0,0.0,0.0,0.9731520243540045,0.8404093528433536,0.8909437989858785,0.0,0.8673673673673674,0.8208208208208208,0.8178178178178178,0.0
0,0.5415415415415415,0.0,0.5515515515515516,0.16016016016016016,0.0,0.19119119119119118,0.7057057057057057,0.924924924924925,0.8523523523523524,0.9069069069069069,0.7942315918314609,0.7635877818510137,0.8028028028028028,0.6981981981981982,0.7062062062062062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8838862807576445,0.6197443852592907,0.8548548548548548,0.6611611611611612,0.9289289289289289,0.8888888888888888,0.9219219219219219,0.24024024024024024,0.562062062062062,0.5817709140820061,0.0,0.6226226226226226,0.4594422718008808,0.6118753805966909,0.5414950018249092,0.8674558623979458,0.9037319690916829,0.0,0.8673673673673674,0.8208208208208208,0.8178178178178178,0.8633633633633634
0,0.9545110705258357,0.3728598852371394,0.7322322322322322,0.34234234234234234,0.0,0.4294294294294294,0.7057057057057057,0.3188188188188188,0.19098324572169859,0.20373285235384722,0.0,0.27827041863694496,0.2397968254503577,0.27751696818253824,0.14711082992783098,0.8108263357511162,0.8928906323618608,0.0,0.8673673673673674,0.5635635635635636,0.5645645645645645,0.9854223325451141
0,0.0,0.0,0.2842842842842843,0.16016016016016016,0.0,0.19119119119119118,0.34034034034034033,0.7082082082082082,0.25475475475475473,0.4069069069069069,0.7627627627627628,0.3433433433433433,0.4344344344344344,0.30930930930930933,0.1791791791791792,0.5575575575575575,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.7877877877877878
0,0.4925927358527057,0.4498592386326389,0.5515515515515516,0.44294294294294295,0.0,0.19119119119119118,0.7057057057057057,0.5582501087158461,0.20848113635074386,0.22709153592938253,0.5913840887473408,0.31142091541033473,0.3308138267838323,0.31535314393557995,0.18843668984540335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.46759517297077596,0.8470313235521119,0.6691691691691691,0.5165165165165165,0.0,0.5830830830830831,0.8188188188188188,0.498998998998999,0.6147014967823519,0.6488853394374857,0.5374530198657026,0.6188643765603957,0.6436161213848444,0.5786135376457509,0.4975250490073796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5324113644724331,0.0,0.5515515515515516,0.16016016016016016,0.0,0.19119119119119118,0.7057057057057057,0.924924924924925,0.8523523523523524,0.9069069069069069,0.4600749948406926,0.7319020537953942,0.8028028028028028,0.6981981981981982,0.7062062062062062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.8785686226571824,0.0,0.6696696696696697,0.9289289289289289,0.7802802802802803,0.0,0.0,0.6056183361267925,0.6266045793837077,0.0,0.0,0.0,0.0,0.5958121306435428,0.5980879515151214,0.0,0.0,0.0,0.7277277277277278,0.7282282282282282,0.8338371507457619
0,0.0,0.9070816965740773,0.0,0.6261261261261262,0.9289289289289289,0.4294294294294294,0.0,0.0,0.9267479558157542,0.7792562488875815,0.0,0.0,0.0,0.0,0.8641182200095129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.6154495479932353,0.0,0.5515515515515516,0.16016016016016016,0.0,0.19119119119119118,0.5540540540540541,0.924924924924925,0.8523523523523524,0.9069069069069069,0.9289929547428601,0.7899243045645993,0.8378378378378378,0.7337337337337337,0.7062062062062062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5905688053028005,0.4067514472452467,0.9847160751282089,0.99261731697404,0.0,0.9897543948223497,0.9932886483592802,0.26133855598932537,0.9599713692221893,0.540634453323898,0.0,0.9496466512844887,0.710710053861389,0.9881215235415334,0.9866503416478585,0.7918633146797155,0.8882899316959686,0.0,0.970970970970971,0.9369369369369369,0.7897897897897899,0.7713202264764765
0,0.5495495495495496,0.0,0.5515515515515516,0.16016016016016016,0.0,0.19119119119119118,0.7057057057057057,0.924924924924925,0.8523523523523524,0.9069069069069069,0.507007007007007,0.7269658230648492,0.8028028028028028,0.6981981981981982,0.7062062062062062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.67810957637971,0.0,0.8288288288288288,0.9289289289289289,0.6726726726726726,0.0,0.0,0.267148169011206,0.2213536866126864,0.0,0.0,0.0,0.0,0.45285716704441664,0.5685845677178611,0.0,0.0,0.0,0.7277277277277278,0.7282282282282282,0.7939260857068421
1,0.9752738697650997,0.5880670275762134,0.4239239239239239,0.7517517517517518,0.0,0.9519519519519519,0.5540540540540541,0.25671505314893134,0.2882635825445985,0.21024709834762373,0.44844844844844844,0.5414484199282923,0.595458637670255,0.4534690777238127,0.34425005935923786,0.6707354293498078,0.0,0.0,0.0,0.7277277277277278,0.7282282282282282,0.0
0,0.46260059228683065,0.6844536710107914,0.637137137137137,0.48348348348348347,0.0,0.19119119119119118,0.7932932932932932,0.7938031697130835,0.5305305305305306,0.6577255667744668,0.9126920450719707,0.546961140443899,0.6526521116531444,0.5642510574736916,0.4768323033181298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.3715485737453701,0.3663663663663664,0.6691691691691691,0.34234234234234234,0.0,0.4294294294294294,0.7932932932932932,0.9675503816310822,0.9809116235546987,0.977977977977978,0.3948948948948949,0.962624193503046,0.9584129374185784,0.9239239231072456,0.9384384384384384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.7126384237979664,0.0,0.8373373373373374,0.9289289289289289,0.7802802802802803,0.0,0.0,0.4874868401623085,0.29525203539795897,0.0,0.0,0.0,0.0,0.5409460778568311,0.6744514719192851,0.0,0.0,0.0,0.7917917917917918,0.8178178178178178,0.0
0,0.816670810844331,0.7896947716378194,0.8988988988988988,0.8798798798798799,0.0,0.5830830830830831,0.7057057057057057,0.412895476008367,0.13163737330096423,0.15593913026658504,0.479498240327747,0.4214213764040775,0.3032408193733891,0.5360006255245164,0.4353268131902198,0.6712680512806826,0.0,0.0,0.0,0.7277277277277278,0.7282282282282282,0.0
1,0.0,0.39164545573927256,0.2842842842842843,0.34234234234234234,0.0,0.4294294294294294,0.34034034034034033,0.5347867192459383,0.3248628108746942,0.33149564790282676,0.8113195492298652,0.381773484371131,0.485107272554053,0.3305311555308468,0.2049628285092392,0.49649649649649646,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.0
0,0.7454760207139516,0.6089067406035112,0.954954954954955,0.8218218218218218,0.0,0.9189189189189189,0.9684684684684685,0.24674674674674674,0.5385614423785925,0.5014476596549834,0.0,0.531068042751165,0.33439686512275585,0.8172081231999436,0.7804905438322339,0.9551261192441279,0.9689718495259054,0.0,0.983983983983984,0.9554554554554555,0.94994994994995,0.0
1,0.0,0.0,0.2842842842842843,0.16016016016016016,0.0,0.19119119119119118,0.34034034034034033,0.6104609347717834,0.1516474377223111,0.22109298563350194,0.639673978607283,0.2740166858649782,0.3268180024503911,0.25984202153295305,0.12842602290196656,0.49649649649649646,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.0
1,0.0,0.38443391359158097,0.2842842842842843,0.48348348348348347,0.0,0.6726726726726726,0.34034034034034033,0.4346155966869567,0.11710108717523751,0.11613593312242276,0.6361661044191823,0.27168314695568624,0.32232258315831164,0.25814716802379245,0.12659471913048978,0.6261261261261262,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.8923923923923924
0,0.0,0.8242869726406246,0.2842842842842843,0.34234234234234234,0.0,0.4294294294294294,0.34034034034034033,0.7825040139815321,0.45482911554853706,0.6184939045299721,0.9169367068892986,0.522022022022022,0.6448135805555508,0.43351979039499394,0.35362557129325733,0.8095986655933364,0.0,0.0,0.0,0.8648648648648649,0.8788788788788788,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6261261261261262,0.0,0.0,0.0,0.5635635635635636,0.5645645645645645,0.8923923923923924
